timepoint	epi	muscle	neuron
18_202_10	36hpa2	0.960975917004096	0.168732753207618	0.123135079818019
18_203_10	36hpa2	1.05318295292897	0.148503186775416	-0.108740876931939
18_212_5_10	36hpa2	0.89631665498583	0.133228762488871	-0.0888337507217617
18_331_10	36hpa2	1.73711384219204	-0.151703572708781	-0.0918511738292997
18_335_0_10	36hpa2	1.19890277827703	0.0653070510803189	-0.194423707602146
18_335_1_10	36hpa2	0.804198567983026	0.432647813982118	-0.162695642402313
24_210_10	36hpa2	1.31077197704741	0.197368515824064	-0.10334005046846
6_3_0_10	36hpa2	0.874955798982393	0.524245056319144	-0.191923245964246
6_3_1_10	36hpa2	0.887960471279724	0.291556289420221	-0.065944908760054
6_6_0_10	36hpa2	1.14946808150607	-0.42930838998463	0.00506526663025095
6_6_1_10	36hpa2	1.02448148395852	0.667126019203378	0.270594283024459
6_8_0_10	36hpa2	0.473405335629917	0.528514485733073	-0.193483751140647
6_8_1_10	36hpa2	0.661399647104292	0.171162909254333	-0.0971336757089815
6_63_0_10	36hpa2	1.16108366143249	0.404536802395197	-0.162967461854918
6_63_1_10	36hpa2	0.86387621276027	0.684703080413936	0.0854579527123948
6_64_0_10	36hpa2	1.24420211407697	0.639525793523898	0.396933577887462
6_70_0_10	36hpa2	1.25583139842873	-0.0873805101820426	-0.190751393589434
6_137_10	36hpa2	0.759024049084129	0.115118182973499	-0.155113706455796
6_196_10	36hpa2	0.431329205522067	0.119041223516356	-0.136442875413747
6_241_0_10	36hpa2	0.719356808841991	0.672069924514684	-0.224565005619736
6_244_10	36hpa2	1.25776036905713	1.52465511026413	-0.163127164311593
6_249_1_10	36hpa2	0.769245673115503	0.103496306163889	0.0277743211206583
6_252_0_10	36hpa2	0.817987413030877	0.291423622260297	-0.229854596755899
6_264_10	36hpa2	1.20765448945226	0.672444330000161	-0.147078122783581
6_284_10	36hpa2	0.9161534275652	0.611994544765627	0.0616818172196483
6_319_10	36hpa2	1.25502515637518	0.645593137195244	-0.0833914114806059
6_338_10	36hpa2	0.86803211479155	0.313798832260772	0.254290301805008
6_340_10	36hpa2	0.390544010387014	0.129969569370777	-0.147130295581208
6_341_1_10	36hpa2	0.765297633251902	0.407398582472323	0.208108930172422
6_348_0_10	36hpa2	0.803096713759498	0.370317655604761	-0.185421758332868
6_348_1_10	36hpa2	1.16921388024571	0.695711357470457	-0.201399603397222
6_352_10	36hpa2	0.974284490211873	0.373622169606052	-0.163729259792219
6_364_1_10	36hpa2	0.917706604759909	-0.148314523556256	-0.186646944978875
6_369_0_10	36hpa2	1.0334670955485	1.19182278315071	0.251777254875948
6_477_1_10	36hpa2	0.460968357650857	0.0148699769034906	-0.215178920295424
6_479_10	36hpa2	0.247120316451353	0.383465192426412	-0.169205022214553
6_486_0_10	36hpa2	0.581220967010301	0.0336211700134388	0.037558894123345
6_486_1_10	36hpa2	0.598829386806463	0.830110489248023	0.315127797996818
6_487_0_10	36hpa2	0.847308618031124	0.813482309319281	0.143715757026787
6_487_1_10	36hpa2	0.769493014058716	0.0159616540924363	-0.184484942930266
6_488_10	36hpa2	0.736688704842613	0.28598896268381	-0.187047676947845
6_490_0_10	36hpa2	0.689836706855745	0.940109877443486	0.0160225218640923
6_490_1_10	36hpa2	0.541404667075184	0.249095316682775	0.135255751328869
6_490_2_10	36hpa2	0.553503415107448	0.593027584417268	0.0800292308946082
6_490_3_10	36hpa2	0.931122385775844	1.14085293216193	-0.0678489637871734
14_40_0_12	3dpa2	1.27869874240466	0.395261577540851	-0.228069390707706
14_58_0_12	3dpa2	0.734188418741281	0.482280662014572	-0.0573756996530394
14_58_1_12	3dpa2	0.942369704729012	0.923808435644042	0.209368856567933
14_59_0_12	3dpa2	1.28228391589502	0.788981524847864	0.131875026771255
14_59_1_12	3dpa2	1.27278125958731	0.63239902573077	-0.0413081099369533
14_59_2_12	3dpa2	1.31037329279596	0.550460747688288	-0.0705209624803831
14_61_0_12	3dpa2	1.23894879591332	0.423997389383439	0.266297214107708
14_61_1_12	3dpa2	1.4475275644882	0.783934555625118	-0.185358644537601
14_67_0_12	3dpa2	1.0046688744125	0.914036864167992	0.224070758127481
14_67_1_12	3dpa2	1.6168135792251	0.963119237614271	0.0692401705595907
14_69_0_12	3dpa2	1.34982902297447	0.556670142056765	-0.0275889351507655
14_69_1_12	3dpa2	1.40034610520304	0.198749663890913	-0.0152291645160758
14_70_12	3dpa2	0.976507905544158	0.607015234522082	0.175202345106507
14_100_0_12	3dpa2	1.05907589898575	0.58428255509065	-0.056488716951604
14_102_2_12	3dpa2	0.937275936990325	0.721785116223995	0.197273323753544
14_103_0_12	3dpa2	1.19414962957143	0.450870483586787	0.0373966884056469
14_103_1_12	3dpa2	1.29951185510803	0.462923781739658	0.43173954394282
14_105_0_12	3dpa2	1.05149192312698	0.994776681246473	0.405436879701967
14_107_0_12	3dpa2	1.21545043816986	0.49224216303576	0.0827004184651168
14_107_1_12	3dpa2	1.48006435171323	0.297702832810645	0.272771105194186
14_109_12	3dpa2	0.714779855033955	0.973411737946685	0.428599806524394
14_110_0_12	3dpa2	1.25657633996727	-0.155241902307268	0.215650237841438
14_110_1_12	3dpa2	1.41414081030302	-0.352918518563956	0.233948113467901
26_2_0_12	3dpa2	1.0342964900266	0.621174624982881	0.0173824503617079
26_2_1_12	3dpa2	0.692960698692851	0.616778277444703	0.234054235423748
26_7_0_12	3dpa2	0.541195292098233	1.15340654509796	-0.048519154419287
26_7_1_12	3dpa2	1.38892940401263	0.684985467960668	-0.212761240929881
26_40_1_12	3dpa2	1.03146670126158	0.934055048063782	0.0109770318835594
26_42_12	3dpa2	0.892024058904179	0.117059622811402	-0.0238042930641079
26_43_0_12	3dpa2	0.808974159491445	0.766273211979953	0.192301549988835
26_43_1_12	3dpa2	0.925717736352333	1.0777099130109	0.0305307989914717
26_58_0_12	3dpa2	1.08741753546016	1.3195634863433	-0.0591014385349979
26_58_1_12	3dpa2	1.02099948911308	1.23820689630643	-0.0716818930457798
26_59_0_12	3dpa2	1.04856994454196	1.40981672048166	-0.20780519889777
26_59_1_12	3dpa2	1.29887251794911	1.32966826112753	0.0101478094641618
26_59_2_12	3dpa2	1.07409491657782	1.60354437121981	0.270199404568135
26_59_3_12	3dpa2	1.0145143456813	1.12698083487701	0.131054533013226
26_93_1_12	3dpa2	0.718238912777349	1.64856992979596	0.222874887813503
26_93_2_12	3dpa2	0.340013472076863	1.3037981022655	0.0716448957947458
26_94_0_12	3dpa2	0.7087615039558	0.72497887573487	0.112335483367858
26_94_1_12	3dpa2	0.431965919775283	-0.00425525625238876	0.110232347997126
26_96_0_12	3dpa2	0.545192636011041	0.961714953702276	-0.10303707615204
26_96_1_12	3dpa2	0.620654076601377	1.21401678030286	0.0711065977546731
26_96_2_12	3dpa2	0.816478265922705	1.12237364117029	0.241352450496097
26_97_0_12	3dpa2	0.926904852615877	0.993960924396041	0.0573471342153678
26_97_1_12	3dpa2	0.606001576554815	0.825701350306561	-0.0495303173884368
26_98_12	3dpa2	0.337011898834582	-0.04806005039637	0.0312746705739561
26_99_1_12	3dpa2	0.424870448225294	0.516333821916103	0.427073270038755
26_109_0_12	3dpa2	0.524514180390697	0.288317505027324	0.137596470821058
26_109_1_12	3dpa2	0.336910000388568	0.770820085175393	0.0477851882944212
26_111_0_12	3dpa2	1.04192179041316	0.230526995386208	0.171296155017529
26_111_1_12	3dpa2	0.805363386232712	0.743656563817235	0.267452198763704
26_113_12	3dpa2	0.720508251075826	1.1886849825156	-0.0405101760049678
26_114_0_12	3dpa2	0.468108019272452	1.18044469522425	0.182554535965274
26_114_1_12	3dpa2	0.436557259544929	0.889320084316532	0.336593229485062
26_114_2_12	3dpa2	0.542190020844758	1.10087567260324	-0.041230149043453
26_115_0_12	3dpa2	0.22566701324245	0.710803211353298	-0.0751428887900316
26_115_1_12	3dpa2	0.0287502258393977	0.966416865490717	0.135645095297398
26_115_2_12	3dpa2	0.0332181147398378	0.871210325681389	0.291662665040915
26_118_0_12	3dpa2	0.513631392096383	0.470589418288638	0.436855398155341
26_118_1_12	3dpa2	0.563566356832497	0.698179594848001	-0.0306010843717977
26_120_0_12	3dpa2	0.894514924373052	0.554006863751468	0.219717083256023
26_120_1_12	3dpa2	0.73982367220816	0.591250094538113	0.10805382571031
26_121_0_12	3dpa2	0.785645502666199	1.08367049365942	0.105429348079058
26_121_1_12	3dpa2	0.496289556543007	1.14747617374032	0.124078614011064
26_121_2_12	3dpa2	0.36845907521601	1.40809934535884	0.074418291043062
26_135_0_12	3dpa2	0.795998261446663	0.871735989474893	0.235182140676375
26_135_1_12	3dpa2	0.828274496107796	0.904760372472622	0.249732675605617
26_136_0_12	3dpa2	0.766113251767438	1.04970954862258	0.237466054476769
26_138_12	3dpa2	1.04729201724831	0.905290128166602	0.350884804250534
26_139_0_12	3dpa2	0.539998251878546	1.054197820031	0.283942859289192
26_139_1_12	3dpa2	-0.086932369277404	0.860144054559755	0.517399173382127
6_3_12	3dpa2	0.33195517673045	0.016869881478552	0.696431941778168
6_4_0_12	3dpa2	0.568358269643596	0.223533187735126	0.223507772151203
6_4_1_12	3dpa2	0.696850580602736	-0.388977559278651	-0.0752125515213877
6_59_12	3dpa2	0.744390817912007	0.590544326118585	0.403519629488917
6_61_0_12	3dpa2	0.601800341969695	0.531996420285746	0.139509511472262
6_61_1_12	3dpa2	0.649749920076114	0.1243630138734	-0.0153358856942911
6_61_2_12	3dpa2	0.812723640266885	0.565650897663822	0.134009853315726
6_61_3_12	3dpa2	0.480786168144127	0.186110130373732	0.366725189932545
6_64_0_12	3dpa2	0.965925492731958	0.969432417066487	0.0698222889910045
6_64_1_12	3dpa2	1.15897279024256	-0.23093655357235	0.076319272396588
6_65_0_12	3dpa2	0.778927058589016	1.15215284822062	0.109996373804232
6_65_1_12	3dpa2	0.440510467632313	0.281615512358833	0.448013701641078
6_65_2_12	3dpa2	0.911643959138535	0.962048478270936	0.358870644636823
6_68_0_12	3dpa2	0.472349361805226	0.691652650662053	-0.0550388743426258
6_68_1_12	3dpa2	0.347418640140018	0.918609765654395	0.291889325602203
6_69_0_12	3dpa2	0.0864053555180653	0.651633531196435	0.151640324525458
6_69_1_12	3dpa2	0.180941686104572	0.780161106845757	0.44235711931689
6_69_2_12	3dpa2	-0.00232767340262918	0.704789786454763	-0.232007341333073
6_72_0_12	3dpa2	0.633426249789286	0.710052729774889	-0.187884728840137
6_72_2_12	3dpa2	0.985134176639393	0.806143136317577	0.00892088809138342
6_77_0_12	3dpa2	0.732102671696056	0.532585748079765	0.104210253692042
6_77_1_12	3dpa2	0.59324448666906	0.212880972384295	0.294376343065457
6_77_2_12	3dpa2	0.906003085786441	0.988776414636299	-0.229874920600152
6_81_1_12	3dpa2	0.697441544578102	0.473694582901947	0.251996445886451
6_82_0_12	3dpa2	0.63640340633426	0.991563609030815	-0.026652584459809
6_82_1_12	3dpa2	0.500640655213026	1.01019939860263	0.12498615647656
6_82_2_12	3dpa2	0.883482426529995	0.997884381563986	-0.190578848807402
6_84_0_12	3dpa2	0.560526638333246	0.224204518876711	-0.0128069968643501
6_84_1_12	3dpa2	0.238096868465209	0.573359815436933	-0.0731622000893711
6_84_2_12	3dpa2	0.528855857198647	0.513096122013222	-0.224427363102156
6_84_3_12	3dpa2	0.952671023614487	-0.200532163979561	0.090815108699544
6_86_0_12	3dpa2	0.618912243484747	0.0747314446013285	0.392647862045811
6_86_2_12	3dpa2	0.606303610625221	0.244903606688575	0.460286117530162
6_221_12	3dpa2	1.2426027099723	0.567878026040737	-0.200848837324918
6_223_0_12	3dpa2	0.924812752734757	1.40896614815968	0.38194199731762
6_223_1_12	3dpa2	0.629519217058461	1.12322370972175	-0.172437416807964
6_223_2_12	3dpa2	1.26536446224548	0.749461139163358	0.0800750461855458
6_323_12	3dpa2	0.997937360575368	0.867696175624924	-0.220978919125974
0_328_13	5dpa1	1.36110956735541	0.668373887907384	0.282357716366846
1_84_1_13	5dpa1	1.15219685994279	0.145397951308117	0.199024057231032
1_121_13	5dpa1	0.935073922713439	0.301534795737882	0.18805580294968
1_206_0_13	5dpa1	1.01437098902613	0.878105668967208	-0.207253025295142
1_206_1_13	5dpa1	1.09697050621055	0.735969851324272	0.460175695254507
1_206_2_13	5dpa1	1.26037283447405	0.571818574701201	-0.0378579249305764
1_206_3_13	5dpa1	1.53412064922523	0.226243766328208	-0.221584115029618
1_206_4_13	5dpa1	0.831383062882511	1.02112608584917	0.181996877394083
1_206_5_13	5dpa1	1.24737302193923	0.386641068384327	0.201591106129035
1_206_6_13	5dpa1	1.09955620343858	0.247754646323744	0.30306910463005
1_208_1_13	5dpa1	0.888998930310635	0.555145074462164	0.0786589915163258
1_208_2_13	5dpa1	0.831644127805961	0.955033072725866	0.138174425522303
1_208_3_13	5dpa1	0.96521345954472	0.779137170579909	0.17531019814773
1_210_0_13	5dpa1	0.583010795914372	0.759172459576482	0.364396307969386
1_210_1_13	5dpa1	0.460396634199853	0.718919632573825	0.220444716328883
1_212_0_13	5dpa1	1.09222589219446	0.509826974968876	0.283535367892075
1_212_1_13	5dpa1	1.07417875884538	0.362621592473976	0.20594069177995
1_212_2_13	5dpa1	1.04731080632826	0.691274609613932	0.83924561055098
1_213_0_13	5dpa1	0.676586734522535	0.529072588521432	-0.00801349405381202
1_213_1_13	5dpa1	0.916932733299873	0.945786110335531	0.145048255109145
1_213_2_13	5dpa1	0.930635678194991	0.755229643262973	0.00910291234665786
1_217_0_13	5dpa1	1.35586323105057	0.259542475121536	-0.186106552672257
1_217_1_13	5dpa1	1.25988094704393	0.124010989370609	0.223125229837696
1_217_2_13	5dpa1	1.18780674466804	0.122572380438226	0.321243351477125
1_218_13	5dpa1	1.12634111960958	0.678669419384795	0.145338806728045
1_241_0_13	5dpa1	1.3106391014396	0.073379544706929	-0.0160090258625767
1_241_1_13	5dpa1	0.978174013164998	-0.385434167486441	0.10398118167337
1_241_2_13	5dpa1	1.0188075144189	0.582977573892095	0.141359204731019
1_246_0_13	5dpa1	0.889759386071621	0.666059376880002	0.0339778255150562
1_246_1_13	5dpa1	1.02585298485755	0.762145476631647	0.191645717999121
1_247_0_13	5dpa1	1.22988816687867	0.734824400160983	0.107960665982789
1_247_1_13	5dpa1	0.871181493227272	0.865618461724836	0.466751037409723
1_250_0_13	5dpa1	1.05233706697167	0.771392773988114	-0.0672459895294112
1_250_1_13	5dpa1	1.08355859761793	0.766461051318045	0.347275994352919
1_250_2_13	5dpa1	0.729856882710866	0.606790382382742	0.194320462316777
1_251_0_13	5dpa1	1.06718443613547	0.302918988824515	0.092803045178262
1_251_1_13	5dpa1	1.17445038542249	1.26332998765179	0.0523756367949347
1_251_2_13	5dpa1	0.965818637636261	0.145740017646792	-0.0349790355956294
1_255_0_13	5dpa1	0.268411928753736	1.03283979461038	-0.0873211147682245
1_256_13	5dpa1	0.560919780300998	0.835193552300242	0.18765194845685
1_257_0_13	5dpa1	0.633429654992664	0.219633372838121	0.083787220765112
1_258_0_13	5dpa1	0.661702025732061	0.581963335932103	0.2515261399601
1_258_1_13	5dpa1	1.09428242138547	0.43648103328717	0.154861115151376
12_57_13	5dpa1	1.09379902313309	0.218788301321496	0.184809059657001
13_109_13	5dpa1	1.40811501829999	0.971176458136581	-0.115232981617591
15_68_0_13	5dpa1	1.26718107404064	0.00516657448698687	-0.218167840233662
15_68_1_13	5dpa1	1.13595808867437	0.639013892884268	0.102589843968394
15_71_0_13	5dpa1	1.35440402602429	0.537692867064847	0.162436687412557
15_71_1_13	5dpa1	1.2911617736498	0.336211365800097	-0.0946728618690225
15_72_0_13	5dpa1	1.41027058721407	0.726307530130732	-0.0744290345941158
15_72_2_13	5dpa1	1.31097767909461	0.498468595769253	0.229990992940944
15_76_0_13	5dpa1	1.06272921796183	0.616844150719902	-0.231665205199266
15_76_1_13	5dpa1	1.24238511147765	0.376722810531998	-0.210779820311356
15_87_0_13	5dpa1	1.51650458813386	0.516417264719087	0.288076455527732
15_87_1_13	5dpa1	1.31763923063739	0.381688457817837	0.150598734876114
15_87_2_13	5dpa1	1.37135856062731	0.367828899593204	0.124680206472944
15_87_3_13	5dpa1	1.13763308210058	0.448968245963359	0.115139292731591
15_110_0_13	5dpa1	1.4476807154139	0.275470734397605	0.263158874285677
15_110_1_13	5dpa1	1.31402642066528	0.508689430106274	-0.206706744296182
15_114_0_13	5dpa1	1.39462312718449	-0.0486041519714335	0.104344591051786
15_114_1_13	5dpa1	1.22949247626489	0.395264488328493	-0.133219906182922
15_115_0_13	5dpa1	1.24938051387169	0.105699145736356	-0.106994576857554
15_115_1_13	5dpa1	1.52148451609414	0.183840171989014	0.0221867283217339
16_100_13	5dpa1	-0.136166288705312	0.933126753789818	0.781836789235289
16_101_13	5dpa1	0.118446300212891	0.0192620308122398	0.446470364481438
16_110_13	5dpa1	1.03972793263405	-0.555774014958939	0.315139202297693
20_80_0_13	5dpa1	0.726569458915111	0.27176197719668	0.030998385934785
21_10_13	5dpa1	1.14813852468169	0.272341704328737	0.150073382752318
21_183_13	5dpa1	0.182630904066523	1.27206960321529	0.0350324272464819
21_184_13	5dpa1	0.865020890843153	0.236644884964708	0.184616305710996
21_187_1_13	5dpa1	0.139482598448545	0.775998173326658	-0.151494518750398
24_74_13	5dpa1	0.763286275305493	0.359415067526914	-0.188970278061111
24_92_13	5dpa1	0.871301223146772	1.04358760193679	0.259015917097702
24_93_13	5dpa1	0.682798767799663	0.675302058296885	0.0861301501460859
24_95_13	5dpa1	0.907904187564815	-0.460494055353829	0.377441753826974
3_83_13	5dpa1	0.7247028963881	0.90424346419876	0.0734672365015661
3_84_0_13	5dpa1	0.778227952156693	0.732972274333677	-0.0144516389167536
3_84_1_13	5dpa1	0.984318319357612	1.29812483138817	-0.0407635095063331
3_84_2_13	5dpa1	0.833982551944212	0.762537262762102	-0.218623381959314
3_84_3_13	5dpa1	0.896001353302585	1.09577255874348	-0.015077143331175
3_88_0_13	5dpa1	0.995798646207052	0.200430285205125	-0.238352136994349
3_88_1_13	5dpa1	1.11050823589803	0.775396154375257	-0.212936643064474
3_88_2_13	5dpa1	1.05375150946395	0.678880783893188	-0.168258236286432
3_90_1_13	5dpa1	0.875594946604603	0.314818185369862	0.0406464074795832
3_91_0_13	5dpa1	0.550770066778476	0.513993144454207	0.5268821276564
3_91_1_13	5dpa1	1.09852060764752	0.944362017043857	-0.0794071702218305
3_91_2_13	5dpa1	0.542862466943986	0.134418118999057	-0.200029581565115
3_91_3_13	5dpa1	1.09282373798702	0.562620432702636	-0.00716365471768413
3_96_0_13	5dpa1	0.989059933826901	0.774570336070258	-0.0955074718428586
3_96_1_13	5dpa1	0.994273081410317	0.973995326539242	0.117656548840741
3_126_13	5dpa1	0.786129148679947	0.524640125219001	0.312075326097111
3_144_0_13	5dpa1	0.590060748769043	0.617250697881223	-0.0397838148550976
3_144_1_13	5dpa1	0.681001347415673	1.04163866861018	0.0834427787525344
3_144_2_13	5dpa1	0.61631390062626	0.916739258921193	-0.201930016283366
3_146_13	5dpa1	0.58326964784188	0.756236310345473	0.268289105720293
3_147_13	5dpa1	0.497447828971055	0.660547190024484	0.245938662464067
3_165_0_13	5dpa1	0.706676524545878	0.385019925780986	0.0238432084508898
3_165_1_13	5dpa1	0.905356602578463	0.939831876397884	0.052846261973331
3_166_1_13	5dpa1	0.914380405332486	0.986050946484139	0.104321339791938
3_167_0_13	5dpa1	0.778787801687226	0.781779176508856	0.207259326968533
3_168_0_13	5dpa1	0.68240850423253	1.08531330018714	0.199968351909054
3_168_1_13	5dpa1	0.778448887661892	0.735501928091187	-0.039085282879458
3_169_13	5dpa1	0.411927740791717	0.914607446840339	-0.0315722021336529
3_170_0_13	5dpa1	0.121463887475695	0.838563536911637	0.160417282728786
3_170_1_13	5dpa1	0.408488856056478	1.00018359118475	0.276865174218161
3_171_0_13	5dpa1	0.966394372943257	0.969105414268664	0.29733130600631
3_171_1_13	5dpa1	0.966787849648318	0.631684737410711	-0.182493382611297
3_172_0_13	5dpa1	0.513138864596059	0.832443492120301	-0.217784685300409
3_172_1_13	5dpa1	0.217576448683129	1.15941617967446	0.270381312779245
3_172_2_13	5dpa1	0.849911393975713	0.903944338065337	0.00338176829397105
3_172_3_13	5dpa1	0.532830366155147	0.914135836797343	-0.188804362917454
3_206_13	5dpa1	0.83746349031691	0.430652629896633	0.371930054636815
3_209_13	5dpa1	0.916978892039023	0.735401451264325	-0.112012316633891
30_43_13	5dpa1	0.979403828101147	0.974602530516507	-0.0563263621099054
30_46_13	5dpa1	0.701708071955579	0.629477241537585	-0.0442188949554308
30_48_13	5dpa1	0.961941565547112	0.555203414867624	-0.183357872269876
30_49_13	5dpa1	0.84834843701794	1.36067198836333	-0.202139967009701
30_51_13	5dpa1	0.577432162353071	1.11988929438307	0.120550337860861
30_60_0_13	5dpa1	0.601537229844467	0.721867260785408	0.0870018272046642
30_60_2_13	5dpa1	1.1281549922723	0.725839940267704	0.0686850653836734
4_246_13	5dpa1	0.698630437502442	0.464211422635484	-0.165123225961967
4_247_13	5dpa1	0.0973077239678652	0.734491989971204	0.143948546415424
7_201_0_13	5dpa1	1.26200500966035	-0.0637892093746619	-0.132593587089228
8_116_0_13	5dpa1	0.277017443447037	0.994298746487815	0.13203867943511
8_116_1_13	5dpa1	0.148842907497111	0.648160457559733	0.227075882821403
8_121_0_13	5dpa1	0.294526807908113	1.37798589369081	0.367815822708847
8_121_1_13	5dpa1	0.440707234172297	1.09996905330903	0.110507524582386
8_124_13	5dpa1	0.382314725073557	1.1049208875316	0.200779904659532
9_64_0_13	5dpa1	0.84366083995279	0.859836851887977	0.282771670138593
9_64_1_13	5dpa1	0.634757900808155	0.967736312270941	0.0791884156673436
9_65_13	5dpa1	0.667425880818571	0.999909348152004	0.079006900094769
9_67_13	5dpa1	0.561278091150224	0.693438300369703	0.0743478978488933
9_70_13	5dpa1	0.412114432367958	0.996780563620041	0.286461981084345
9_120_1_13	5dpa1	1.14364538966061	0.864701940147755	-0.14692011245618
0_141_16	7dpa2	0.546420576401426	0.031316596616678	-0.203686652110864
0_149_16	7dpa2	0.0556665332071069	0.882294066736497	0.206468161155403
0_150_16	7dpa2	-0.110916584728438	0.62477430095503	0.143432699203045
0_155_1_16	7dpa2	-0.197322007176142	0.473747466025809	0.59539548857733
0_156_16	7dpa2	0.266358974867058	0.921840162999725	-0.20180809088675
0_157_16	7dpa2	0.332044710119041	0.467783807530619	0.234125419790733
0_159_16	7dpa2	-0.195854306402892	0.196773720463097	0.0193864757809983
0_164_16	7dpa2	0.381422793007189	-0.252968285333212	-0.179635155858527
0_165_16	7dpa2	0.112276708583517	0.723720118688422	0.172697205531647
0_168_16	7dpa2	1.03402913451911	0.289791556805781	0.115957120057902
0_169_16	7dpa2	0.0509438509027909	0.32112006500919	-0.180417243375577
0_183_16	7dpa2	-0.0970986074413026	0.731928900585938	-0.12365660832856
0_278_16	7dpa2	0.351582055494811	1.10178857283347	0.236070934763164
1_43_16	7dpa2	0.4367505455386	0.520113406982012	-0.17979360516425
1_45_16	7dpa2	0.222405271869183	0.231408385347352	-0.0978328850011887
1_168_16	7dpa2	0.822398445232031	0.866185319038971	-0.182140341970546
10_121_1_16	7dpa2	0.848480977417818	0.35942334681887	0.299702836005022
11_8_16	7dpa2	0.987305534217187	0.745667672285666	-0.108957415304783
11_20_0_16	7dpa2	1.03624582090643	0.375549898263162	0.357398876470509
11_20_1_16	7dpa2	0.129259676876378	0.862046928631264	0.0421118556742949
11_21_1_16	7dpa2	0.716367943280085	0.623102095583097	0.107372322558448
11_24_0_16	7dpa2	1.22979511934961	0.718625888510269	0.263285004634916
11_24_1_16	7dpa2	1.00833809476717	1.24103134512223	-0.0376532645549492
11_24_2_16	7dpa2	1.2698872229883	1.0199728122734	0.1706574604049
11_24_3_16	7dpa2	0.836017688554331	0.622193367492729	-0.00334056081218742
11_24_4_16	7dpa2	0.622290515137907	0.735350874586568	0.0665295784407233
11_25_0_16	7dpa2	0.956349280855709	0.775563228131409	-0.203361850843185
11_25_1_16	7dpa2	1.23403327503726	0.0859096378973971	0.0544282995482795
11_25_2_16	7dpa2	1.25516759150746	1.13015853998342	-0.184836446374265
11_26_0_16	7dpa2	0.799319818795655	0.928366542969696	-0.0712064896802589
11_26_1_16	7dpa2	0.331491411379104	0.82459790744791	0.419236223927744
11_27_0_16	7dpa2	0.710953313821052	1.09739883845406	0.376547985106382
11_27_1_16	7dpa2	0.770946607792061	1.08259662267606	-0.201608582072859
11_28_16	7dpa2	0.564274362044714	0.456780626966509	0.00288773794317757
11_29_16	7dpa2	0.435490172615216	0.674280617160267	-0.0761129860173116
11_30_0_16	7dpa2	0.546674893321061	0.642437217763673	0.585732389345459
11_30_1_16	7dpa2	0.303551385062243	0.194638227721701	0.000297116517067958
11_35_0_16	7dpa2	0.449811242657106	0.478557648946562	-0.207640313798722
11_35_1_16	7dpa2	0.666925141219785	0.587707331786484	0.0509004011654367
11_36_0_16	7dpa2	0.664203977959818	0.89558535370745	0.304598721393086
11_36_1_16	7dpa2	1.19681792698623	0.26514368465384	0.347084494871903
11_37_0_16	7dpa2	1.09921683447379	0.262781474163851	-0.19809367952613
11_37_1_16	7dpa2	1.03439802046209	0.881611430228507	-0.18641217494914
11_37_2_16	7dpa2	0.746119314830147	0.47357464957726	-0.237828476867736
11_37_3_16	7dpa2	0.538177610770363	0.174960647818595	0.639891514061651
11_40_16	7dpa2	0.696259964726904	0.572091710250805	0.0128280110649094
11_42_0_16	7dpa2	0.379088925665953	0.801719761915082	-0.0205616130883368
11_42_2_16	7dpa2	0.817125056802315	1.06579925583661	0.0424281435788892
11_42_3_16	7dpa2	0.886742468015095	0.803946106077433	0.0422105939961239
11_43_0_16	7dpa2	0.929465895266122	1.09318156906652	-0.082966534853354
11_43_1_16	7dpa2	1.24646206488314	0.91585070663808	-0.203091271436954
11_43_2_16	7dpa2	0.713470992376708	0.859731092492874	-0.0445357718127421
11_48_0_16	7dpa2	0.82008365776126	0.762794692028874	-0.225080280575988
11_54_0_16	7dpa2	1.00043890145641	0.933213535629658	-0.0328243931805036
11_54_1_16	7dpa2	0.853930461338464	0.704938807169392	-0.205832475834627
11_56_0_16	7dpa2	1.4304779702636	0.950868411940346	0.20266979681187
11_56_1_16	7dpa2	0.834584141166173	0.590441804322735	0.0457664455115108
11_56_2_16	7dpa2	1.12146201184889	0.793417900815422	-0.210431006364959
11_58_0_16	7dpa2	0.98948305024362	0.375881667956812	-0.0819810544444968
11_58_1_16	7dpa2	1.13879812706115	0.65766544718639	0.371702837268988
11_71_0_16	7dpa2	0.502637987707904	0.973636377586804	0.110164361279234
11_71_1_16	7dpa2	0.87550192809128	1.16080666742217	-0.216211577589655
11_71_2_16	7dpa2	0.948936947158138	0.973778930592693	-0.0418220762900704
11_86_0_16	7dpa2	0.671162559816275	0.53652571740752	-0.0423455808626443
11_86_1_16	7dpa2	0.72054805826166	0.686805250087991	0.103725490888899
11_94_1_16	7dpa2	0.475738131642	0.226679198142188	-0.220128813863402
11_95_1_16	7dpa2	0.286660906532837	0.213038092744314	-0.114833562904336
11_98_0_16	7dpa2	0.818542192257072	0.611018679879888	-0.173693173162427
11_99_1_16	7dpa2	0.96542377631617	0.637301836472296	0.0671176122157889
12_12_16	7dpa2	0.739787323917241	0.484224687216464	0.251434286887812
12_21_16	7dpa2	0.0613747646568075	0.54705909707127	-0.0739052279541782
12_24_16	7dpa2	1.08136789073514	0.884723631208682	-0.0797475445301638
13_10_16	7dpa2	-0.538190855125888	-0.0920969019343468	-0.13605398554505
13_11_16	7dpa2	0.533868209467036	0.324373723257959	-0.14067592240976
13_32_16	7dpa2	0.927182488417958	0.443941386462532	-0.193160611630713
